YEAR,MO,DY,T2M,PS,WS10M,WD10M
2018,6,2,18.73,86.93,5.09,211.19
2018,6,3,17.78,87.04,4.12,82.62
2018,6,4,19.67,87.0,3.61,117.69
2018,6,5,14.95,86.88,6.74,192.0
2018,6,6,15.09,86.93,6.77,333.69
2018,6,7,16.74,87.21,3.85,151.0
2018,6,8,22.19,87.03,5.6,175.75
2018,6,9,23.47,86.67,7.5,197.69
2018,6,10,16.58,86.72,6.5,176.94
2018,6,11,18.68,86.82,4.8,141.88
2018,6,12,18.13,87.0,5.63,136.81
2018,6,13,18.94,87.02,5.69,58.38
2018,6,14,20.28,86.96,4.34,123.19
2018,6,15,22.24,87.01,2.8,145.12
2018,6,16,25.28,86.97,3.39,184.44
2018,6,17,23.94,87.19,3.41,51.5
2018,6,18,24.62,87.32,4.81,178.44
2018,6,19,23.37,87.23,5.17,27.81
2018,6,20,24.37,87.09,3.93,140.94
2018,6,21,24.83,86.98,5.51,156.25
2018,6,22,25.36,87.0,5.66,155.5
2018,6,23,26.83,87.1,6.45,158.81
2018,6,24,27.19,87.11,6.44,163.06
2018,6,25,26.96,87.05,4.23,193.69
2018,6,26,25.45,87.09,4.54,173.12
2018,6,27,26.26,87.09,4.83,113.44
2018,6,28,26.22,86.8,5.31,155.0
2018,6,29,26.65,86.45,5.8,169.25
2018,6,30,26.92,86.52,6.39,215.31
2018,7,1,25.46,86.85,4.8,186.44
2018,7,2,26.73,87.15,4.34,282.56
2018,7,3,28.32,87.26,3.81,223.62
2018,7,4,28.63,87.32,4.64,235.06
2018,7,5,26.92,87.47,4.52,118.0
2018,7,6,28.92,87.37,3.62,188.19
2018,7,7,29.77,87.28,4.55,180.44
2018,7,8,28.98,87.31,4.88,231.62
2018,7,9,28.15,87.37,4.27,93.75
2018,7,10,28.12,87.32,4.84,189.06
2018,7,11,26.75,87.29,3.67,124.69
2018,7,12,29.02,86.99,5.9,158.75
2018,7,13,25.23,87.11,3.96,254.75
2018,7,14,29.18,87.38,4.17,182.81
2018,7,15,29.67,87.39,5.51,177.38
2018,7,16,27.85,87.34,3.15,208.75
2018,7,17,29.98,87.2,5.84,201.25
2018,7,18,30.18,87.22,5.06,220.38
2018,7,19,30.44,87.3,4.57,173.31
2018,7,20,29.13,87.23,3.96,219.38
2018,7,21,28.94,87.12,4.1,156.19
2018,7,22,29.17,87.02,4.79,192.81
2018,7,23,30.0,87.16,4.02,163.12
2018,7,24,29.93,87.19,4.73,18.75
2018,7,25,30.23,87.09,4.41,111.44
2018,7,26,29.16,87.01,3.54,100.19
2018,7,27,30.51,87.05,5.08,194.38
2018,7,28,29.19,87.23,3.81,136.31
2018,7,29,29.08,87.34,4.69,168.75
2018,7,30,27.61,87.22,5.36,20.81
2018,7,31,27.76,87.12,3.53,71.69
2018,8,1,28.48,87.09,3.93,44.12
2018,8,2,29.09,87.18,3.56,164.94
2018,8,3,27.77,87.29,2.91,143.88
2018,8,4,26.73,87.32,4.59,101.5
2018,8,5,25.62,87.24,4.55,26.5
2018,8,6,26.44,87.19,4.04,40.44
2018,8,7,27.41,87.05,2.27,237.06
2018,8,8,26.69,87.05,4.5,193.62
2018,8,9,24.79,87.25,2.98,207.69
2018,8,10,25.36,87.45,3.57,150.19
2018,8,11,24.58,87.53,2.52,183.88
2018,8,12,22.8,87.41,2.51,190.38
2018,8,13,24.62,87.26,3.63,219.62
2018,8,14,25.41,87.29,2.37,127.75
2018,8,15,25.83,87.23,2.84,182.31
2018,8,16,23.15,87.12,1.87,236.69
2018,8,17,22.19,87.12,2.07,101.31
2018,8,18,24.69,87.2,3.23,154.94
2018,8,19,26.55,87.27,5.42,211.38
2018,8,20,26.05,87.15,3.38,203.06
2018,8,21,24.4,87.02,1.51,134.0
2018,8,22,24.12,87.1,2.72,175.56
2018,8,23,23.52,87.22,3.62,130.19
2018,8,24,22.03,87.32,3.09,43.75
2018,8,25,24.65,87.17,3.28,185.25
2018,8,26,25.88,87.19,5.65,223.44
2018,8,27,27.27,87.24,3.92,261.38
2018,8,28,25.22,87.38,5.07,242.56
2018,8,29,25.87,87.28,2.95,231.0
2018,8,30,24.35,87.23,4.07,181.44
2018,8,31,23.29,87.3,3.95,193.44
2018,9,1,24.42,87.37,3.45,187.25
2018,9,2,24.83,87.38,3.82,212.94
2018,9,3,25.33,87.17,4.68,249.06
2018,9,4,25.74,87.16,5.22,232.81
2018,9,5,25.87,87.24,5.52,225.5
2018,9,6,22.3,87.19,4.66,245.06
2018,9,7,21.02,87.04,4.14,116.0
2018,9,8,22.64,87.04,4.17,137.25
2018,9,9,24.76,87.08,5.81,195.56
2018,9,10,23.16,87.26,4.76,139.06
2018,9,11,21.66,87.67,6.3,189.94
2018,9,12,18.97,87.7,3.86,219.12
2018,9,13,20.02,87.34,4.38,126.5
2018,9,14,20.73,87.11,4.35,159.19
2018,9,15,21.28,87.17,2.71,152.56
2018,9,16,22.24,87.35,4.81,165.94
2018,9,17,18.12,87.49,5.52,185.38
2018,9,18,19.6,87.37,4.22,240.44
2018,9,19,21.15,87.48,2.65,156.5
2018,9,20,20.83,87.45,3.73,131.56
2018,9,21,19.73,87.35,4.05,34.06
2018,9,22,19.29,87.57,3.82,64.88
2018,9,23,19.78,87.64,2.62,112.5
2018,9,24,21.4,87.56,2.09,119.62
2018,9,25,21.79,87.53,2.35,127.38
2018,9,26,21.06,87.62,4.67,47.69
2018,9,27,18.27,87.65,3.05,84.62
2018,9,28,19.15,87.3,2.24,110.25
2018,9,29,19.74,87.13,1.8,154.69
2018,9,30,19.3,87.23,2.89,219.62
2018,10,1,17.37,87.27,4.09,207.12
2018,10,2,17.47,87.3,3.48,59.38
2018,10,3,14.76,87.4,3.85,40.0
2018,10,4,14.67,87.32,3.23,57.0
2018,10,5,17.16,87.19,2.87,203.56
2018,10,6,18.54,87.31,3.19,242.94
2018,10,7,19.33,87.19,3.92,256.38
2018,10,8,18.05,86.96,2.7,170.25
2018,10,9,15.73,86.66,2.59,192.75
2018,10,10,17.55,86.55,6.36,201.94
2018,10,11,17.3,87.06,3.89,199.19
2018,10,12,17.01,87.55,3.14,55.06
2018,10,13,17.45,87.32,3.28,187.12
2018,10,14,18.48,86.89,5.28,258.81
2018,10,15,15.64,86.79,3.97,269.5
2018,10,16,13.08,86.79,5.04,294.94
2018,10,17,12.68,86.87,5.12,185.12
2018,10,18,12.7,86.49,4.92,175.06
2018,10,19,14.65,86.42,7.28,144.38
2018,10,20,14.88,86.86,7.17,163.0
2018,10,21,15.01,87.22,4.7,205.38
2018,10,22,15.83,87.38,2.66,119.88
2018,10,23,14.42,87.55,2.48,102.56
2018,10,24,13.27,87.54,3.94,87.19
2018,10,25,14.36,87.32,2.22,177.0
2018,10,26,13.99,87.09,5.27,215.5
2018,10,27,12.52,86.51,7.84,230.75
2018,10,28,7.49,85.8,8.38,268.12
2018,10,29,4.42,86.36,6.6,301.94
2018,10,30,6.39,86.38,7.46,204.44
2018,10,31,7.19,86.49,4.74,263.38
2018,11,1,8.85,86.84,6.84,291.56
2018,11,2,8.49,87.4,6.16,337.12
2018,11,3,9.62,87.19,4.87,271.19
2018,11,4,10.18,86.86,4.12,226.31
2018,11,5,10.79,86.55,6.02,255.19
2018,11,6,8.02,86.94,2.98,283.75
2018,11,7,10.7,87.15,4.45,207.44
2018,11,8,11.53,87.24,5.76,222.44
2018,11,9,8.65,87.34,5.27,337.12
2018,11,10,10.17,87.23,2.42,320.31
2018,11,11,12.12,87.18,5.06,204.44
2018,11,12,10.15,87.11,6.0,186.0
2018,11,13,8.94,87.18,4.16,133.75
2018,11,14,8.88,86.88,5.17,120.31
2018,11,15,10.3,86.78,1.42,209.06
2018,11,16,9.36,86.86,3.34,194.62
2018,11,17,9.76,86.61,2.29,244.94
2018,11,18,8.96,86.09,7.09,207.81
2018,11,19,6.91,85.99,3.7,290.75
2018,11,20,6.62,86.52,4.27,271.44
2018,11,21,8.36,87.03,5.23,196.81
2018,11,22,8.26,87.01,5.97,189.31
2018,11,23,9.5,86.92,6.0,202.69
2018,11,24,6.58,86.9,4.63,296.81
2018,11,25,6.65,87.14,4.25,276.19
2018,11,26,8.06,87.18,6.1,307.19
2018,11,27,5.7,87.49,2.84,99.5
2018,11,28,9.84,87.58,2.19,224.88
2018,11,29,9.87,87.49,3.15,331.69
2018,11,30,10.23,87.37,3.4,323.56
2018,12,1,9.35,87.45,3.9,311.31
2018,12,2,9.43,87.62,3.24,158.94
2018,12,3,12.91,87.67,1.74,179.75
2018,12,4,13.18,87.69,1.79,103.25
2018,12,5,12.41,87.85,2.43,191.0
2018,12,6,12.12,87.87,1.62,122.69
2018,12,7,9.58,87.81,3.59,321.94
2018,12,8,8.08,87.87,3.69,124.69
2018,12,9,8.87,87.93,2.6,43.38
2018,12,10,10.03,87.83,2.32,72.88
2018,12,11,9.48,87.53,2.32,256.38
2018,12,12,7.41,87.37,2.39,265.5
2018,12,13,7.44,87.03,5.88,284.81
2018,12,14,4.1,87.24,9.82,334.12
2018,12,15,5.23,87.77,3.84,320.62
2018,12,16,8.69,87.79,3.48,292.5
2018,12,17,8.17,87.87,2.33,168.88
2018,12,18,7.51,87.79,5.2,210.88
2018,12,19,8.34,87.72,3.11,206.56
2018,12,20,7.66,87.7,2.32,170.44
2018,12,21,5.66,88.01,3.59,47.38
2018,12,22,4.87,88.13,2.95,160.06
2018,12,23,5.14,88.13,3.36,196.62
2018,12,24,5.77,87.97,3.94,211.31
2018,12,25,9.0,87.8,2.07,173.62
2018,12,26,8.9,87.85,3.18,170.81
2018,12,27,6.37,87.73,3.88,222.94
2018,12,28,7.33,87.51,2.04,236.5
2018,12,29,4.98,87.29,2.59,171.19
2018,12,30,1.82,87.44,3.0,91.56
2018,12,31,3.98,87.84,2.03,65.56
2019,1,1,6.16,88.0,1.59,101.25
2019,1,2,4.72,87.79,3.45,206.81
2019,1,3,3.23,87.57,3.03,45.5
2019,1,4,3.76,87.74,2.12,84.12
2019,1,5,4.11,88.02,1.95,105.5
2019,1,6,6.18,87.92,1.71,256.5
2019,1,7,5.11,87.72,2.04,251.0
2019,1,8,5.51,87.59,1.88,238.94
2019,1,9,3.79,87.14,3.89,298.44
2019,1,10,3.8,86.74,5.0,322.12
2019,1,11,2.84,87.09,4.49,79.81
2019,1,12,1.76,87.54,2.78,180.94
2019,1,13,3.63,87.61,2.63,177.0
2019,1,14,5.76,87.39,2.49,305.44
2019,1,15,5.09,87.1,1.98,257.12
2019,1,16,6.15,86.93,1.12,160.06
2019,1,17,3.62,86.81,2.62,281.56
2019,1,18,2.59,86.94,2.45,186.19
2019,1,19,4.65,87.01,5.8,307.5
2019,1,20,6.12,86.77,7.84,284.19
2019,1,21,2.95,86.87,6.36,334.38
2019,1,22,2.33,86.91,7.87,321.62
2019,1,23,4.72,86.58,11.76,309.75
2019,1,24,6.49,86.47,10.16,321.88
2019,1,25,7.14,86.83,4.71,271.88
2019,1,26,7.37,87.16,2.56,178.06
2019,1,27,6.89,86.99,5.82,297.19
2019,1,28,5.51,87.03,9.27,325.69
2019,1,29,6.4,87.05,6.91,322.56
2019,1,30,5.85,86.85,5.43,321.94
2019,1,31,7.37,86.65,3.49,281.25
2019,2,1,8.35,86.19,7.4,251.62
2019,2,2,3.94,86.45,11.09,320.69
2019,2,3,0.8,87.15,8.95,342.31
2019,2,4,1.33,87.63,4.91,233.75
2019,2,5,4.47,87.69,3.65,226.56
2019,2,6,7.03,87.6,1.82,173.0
2019,2,7,7.85,87.46,2.85,277.19
2019,2,8,8.26,87.45,2.75,166.31
2019,2,9,8.29,87.56,4.96,227.31
2019,2,10,8.61,87.71,4.19,221.94
2019,2,11,7.55,87.7,3.43,251.94
2019,2,12,6.12,87.77,2.9,59.88
2019,2,13,6.81,87.92,4.96,189.88
2019,2,14,6.62,88.0,4.08,191.56
2019,2,15,4.61,87.74,5.34,187.44
2019,2,16,4.36,87.44,4.65,174.25
2019,2,17,5.02,87.38,4.17,174.69
2019,2,18,3.83,87.05,4.76,187.44
2019,2,19,6.51,86.88,2.43,75.5
2019,2,20,6.3,87.14,3.83,61.06
2019,2,21,9.19,87.62,2.38,147.19
2019,2,22,8.19,87.94,2.22,145.75
2019,2,23,7.11,87.84,3.86,19.75
2019,2,24,6.78,87.76,4.53,41.19
2019,2,25,3.8,87.81,4.99,47.19
2019,2,26,5.19,87.65,4.51,37.69
2019,2,27,4.37,87.69,4.53,29.75
2019,2,28,7.02,87.76,3.52,105.38
2019,3,1,10.14,87.63,1.83,186.06
2019,3,2,8.98,87.59,3.83,256.62
2019,3,3,11.5,87.5,2.53,148.38
2019,3,4,11.9,87.38,3.38,249.5
2019,3,5,12.64,87.23,3.63,154.38
2019,3,6,13.26,86.97,7.55,226.56
2019,3,7,7.97,86.89,5.14,199.0
2019,3,8,5.27,86.99,7.78,14.5
2019,3,9,7.65,87.5,9.44,33.88
2019,3,10,9.25,87.76,6.23,32.19
2019,3,11,9.55,87.79,4.55,35.0
2019,3,12,12.19,87.93,1.91,174.19
2019,3,13,12.55,87.63,4.79,284.25
2019,3,14,9.96,87.66,3.06,92.88
2019,3,15,12.72,87.63,2.29,159.88
2019,3,16,13.49,87.45,2.91,220.38
2019,3,17,13.55,87.2,3.36,270.62
2019,3,18,12.32,87.09,3.99,137.19
2019,3,19,9.19,87.08,5.8,137.88
2019,3,20,5.25,87.14,5.46,39.44
2019,3,21,5.37,87.13,4.58,55.38
2019,3,22,6.43,87.27,3.65,54.62
2019,3,23,9.11,87.18,3.7,170.75
2019,3,24,9.09,87.22,5.55,185.38
2019,3,25,12.65,87.04,6.29,179.0
2019,3,26,14.69,86.59,6.37,176.25
2019,3,27,12.15,86.66,4.38,112.62
2019,3,28,10.83,87.2,3.48,126.25
2019,3,29,12.39,87.28,5.16,178.25
2019,3,30,11.12,87.07,7.44,163.44
2019,3,31,9.55,86.43,5.41,250.19
2019,4,1,10.51,86.79,2.51,289.31
2019,4,2,12.5,86.92,4.49,208.94
2019,4,3,14.37,86.34,5.96,232.81
2019,4,4,10.08,85.84,4.92,337.75
2019,4,5,9.33,86.04,7.05,302.06
2019,4,6,6.4,86.37,5.85,331.81
2019,4,7,8.69,86.89,5.21,262.81
2019,4,8,11.86,87.0,4.51,200.88
2019,4,9,10.89,86.96,4.14,335.75
2019,4,10,10.15,86.85,4.9,309.5
2019,4,11,8.68,86.91,5.14,247.69
2019,4,12,7.65,86.99,2.48,177.12
2019,4,13,9.27,87.14,3.4,143.38
2019,4,14,13.25,87.26,4.04,186.38
2019,4,15,17.18,87.15,4.98,247.69
2019,4,16,17.76,87.15,4.42,193.19
2019,4,17,19.15,86.87,7.88,198.44
2019,4,18,16.98,86.42,8.05,204.62
2019,4,19,9.47,86.48,7.75,96.88
2019,4,20,10.45,86.25,4.48,52.5
2019,4,21,7.78,85.9,7.41,157.12
2019,4,22,9.62,85.97,5.71,309.38
2019,4,23,12.33,85.99,5.47,244.69
2019,4,24,11.05,86.54,4.78,72.88
2019,4,25,14.51,87.01,3.84,169.94
2019,4,26,14.41,87.4,5.3,19.88
2019,4,27,15.94,87.4,3.94,57.44
2019,4,28,18.74,87.24,4.28,213.31
2019,4,29,16.74,87.08,3.02,241.25
2019,4,30,17.52,86.85,3.73,253.25
2019,5,1,17.54,86.7,4.14,199.5
2019,5,2,18.68,86.16,6.62,177.56
2019,5,3,13.91,86.29,6.32,250.88
2019,5,4,14.83,86.73,5.32,307.62
2019,5,5,15.79,87.06,3.99,304.0
2019,5,6,18.56,87.31,3.09,162.12
2019,5,7,20.79,87.27,3.3,196.0
2019,5,8,21.21,87.15,3.83,221.56
2019,5,9,19.57,87.06,3.09,203.19
2019,5,10,21.69,87.0,3.91,143.62
2019,5,11,21.98,87.17,3.25,134.5
2019,5,12,22.56,87.28,4.27,116.12
2019,5,13,20.56,87.14,5.4,138.81
2019,5,14,18.2,86.99,3.86,107.12
2019,5,15,20.36,86.84,4.86,237.69
2019,5,16,22.39,86.76,2.97,284.75
2019,5,17,19.44,86.65,7.02,325.62
2019,5,18,15.4,86.63,6.35,334.81
2019,5,19,14.54,86.69,4.48,291.62
2019,5,20,18.37,86.66,3.36,149.06
2019,5,21,18.82,86.83,3.83,155.69
2019,5,22,20.31,86.99,3.02,151.69
2019,5,23,22.05,87.05,2.68,265.94
2019,5,24,21.59,86.79,5.33,282.5
2019,5,25,17.06,86.73,7.07,209.06
2019,5,26,15.55,86.9,4.77,24.5
2019,5,27,19.37,86.82,3.12,173.56
2019,5,28,22.01,86.89,3.65,186.25
2019,5,29,22.58,87.04,4.5,110.19
2019,5,30,20.33,87.3,5.3,45.69
2019,5,31,21.78,87.25,2.83,149.75
2019,6,1,23.64,87.19,2.92,202.5
2019,6,2,23.48,87.23,4.97,241.62
2019,6,3,24.1,87.25,3.77,186.69
2019,6,4,25.48,86.98,3.72,229.88
2019,6,5,19.58,86.85,3.88,55.06
2019,6,6,22.14,86.75,5.11,146.44
2019,6,7,22.4,86.89,3.13,204.69
2019,6,8,23.01,87.07,3.57,145.75
2019,6,9,22.31,87.05,4.27,239.88
2019,6,10,17.97,86.96,6.7,164.25
2019,6,11,19.03,86.68,4.42,131.81
2019,6,12,23.23,86.51,5.11,146.81
2019,6,13,24.54,86.45,7.58,198.0
2019,6,14,22.17,86.97,4.04,204.56
2019,6,15,23.08,87.13,2.61,187.88
2019,6,16,23.76,87.03,5.2,186.94
2019,6,17,22.16,87.05,4.27,15.62
2019,6,18,26.18,87.02,3.98,155.0
2019,6,19,26.12,87.04,5.1,159.5
2019,6,20,26.66,86.83,3.9,150.81
2019,6,21,23.91,86.88,6.05,14.81
2019,6,22,26.12,86.78,4.19,137.31
2019,6,23,26.14,86.75,4.33,187.25
2019,6,24,26.56,86.89,3.57,205.19
2019,6,25,26.53,87.04,4.09,171.56
2019,6,26,29.09,87.12,4.91,163.38
2019,6,27,29.65,87.14,6.68,158.12
2019,6,28,30.26,87.06,4.61,155.81
2019,6,29,30.26,87.11,5.23,188.75
2019,6,30,28.18,87.35,4.33,293.56
2019,7,1,30.15,87.26,4.42,178.0
2019,7,2,29.0,86.93,4.55,222.38
2019,7,3,28.41,86.83,5.99,203.94
2019,7,4,28.98,87.08,5.59,224.94
2019,7,5,30.48,87.34,5.51,213.25
2019,7,6,29.55,87.33,4.84,163.12
2019,7,7,29.62,87.14,6.09,174.06
2019,7,8,30.58,86.88,8.38,205.75
2019,7,9,27.51,86.91,4.05,167.88
2019,7,10,28.4,86.9,4.73,135.75
2019,7,11,30.99,87.01,4.66,198.5
2019,7,12,31.8,87.19,4.8,222.5
2019,7,13,31.2,87.24,6.16,204.75
2019,7,14,28.76,87.12,4.94,287.38
2019,7,15,27.19,87.07,4.98,177.44
2019,7,16,29.51,87.05,3.7,149.62
2019,7,17,30.01,86.97,4.76,188.06
2019,7,18,27.55,86.85,4.82,74.12
2019,7,19,28.96,86.94,7.34,160.19
2019,7,20,30.95,87.1,7.15,195.19
2019,7,21,30.15,87.31,6.07,187.88
2019,7,22,29.33,87.4,4.52,124.81
2019,7,23,29.3,87.27,3.3,186.69
2019,7,24,28.65,87.2,2.64,178.62
2019,7,25,29.18,87.23,2.21,263.12
2019,7,26,29.28,87.18,5.21,241.38
2019,7,27,25.87,86.91,5.66,305.19
2019,7,28,26.37,86.72,3.75,135.0
2019,7,29,27.51,86.8,3.95,227.56
2019,7,30,28.63,86.9,4.28,126.94
2019,7,31,31.2,86.86,5.99,184.81
2019,8,1,31.04,86.99,4.75,200.81
2019,8,2,29.54,87.08,3.48,211.75
2019,8,3,29.45,87.06,3.88,239.06
2019,8,4,29.36,87.15,3.66,260.62
2019,8,5,30.51,87.25,5.14,228.31
2019,8,6,31.26,87.28,5.42,188.94
2019,8,7,31.61,87.21,5.62,207.62
2019,8,8,30.35,87.25,4.64,174.88
2019,8,9,30.47,87.38,3.44,222.69
2019,8,10,31.17,87.4,4.31,179.62
2019,8,11,30.11,87.23,3.91,203.94
2019,8,12,28.54,87.12,3.71,157.31
2019,8,13,28.61,87.13,5.11,151.31
2019,8,14,28.37,87.32,3.92,109.06
2019,8,15,29.42,87.26,3.67,156.56
2019,8,16,28.48,87.2,3.75,119.12
2019,8,17,29.19,87.2,5.7,173.69
2019,8,18,29.06,87.16,4.57,198.88
2019,8,19,28.97,87.17,4.6,158.75
2019,8,20,28.73,87.15,4.27,234.62
2019,8,21,28.82,87.21,4.41,235.31
2019,8,22,28.51,87.25,3.77,254.31
2019,8,23,29.08,87.31,2.67,182.19
2019,8,24,29.19,87.31,5.19,219.0
2019,8,25,27.41,87.16,3.2,178.19
2019,8,26,23.83,87.2,6.05,233.75
2019,8,27,24.86,87.2,4.23,227.5
2019,8,28,26.26,87.26,2.66,184.44
2019,8,29,24.29,87.43,4.34,214.31
2019,8,30,22.9,87.47,2.34,75.44
2019,8,31,23.27,87.22,3.48,70.56
2019,9,1,22.07,87.14,3.3,103.56
2019,9,2,21.97,87.26,2.91,157.12
2019,9,3,23.33,87.42,3.73,210.25
2019,9,4,22.05,87.37,3.52,267.19
2019,9,5,22.61,87.14,3.23,96.81
2019,9,6,21.94,87.13,2.89,72.0
2019,9,7,20.78,87.16,4.53,164.81
2019,9,8,20.87,87.05,5.34,193.06
2019,9,9,19.81,87.31,3.51,177.19
2019,9,10,20.76,87.09,6.14,295.12
2019,9,11,13.93,86.99,7.1,262.38
2019,9,12,13.88,87.24,2.88,102.69
2019,9,13,19.67,87.34,4.74,156.88
2019,9,14,23.18,87.4,6.51,189.25
2019,9,15,25.48,87.4,6.72,206.81
2019,9,16,24.39,87.32,4.38,179.62
2019,9,17,23.7,87.21,6.6,189.44
2019,9,18,25.12,87.15,6.81,190.0
2019,9,19,25.44,87.18,5.65,209.75
2019,9,20,25.87,87.12,6.95,227.19
2019,9,21,24.97,87.03,4.86,185.12
2019,9,22,22.26,87.17,2.57,131.88
2019,9,23,23.8,87.38,3.27,165.38
2019,9,24,24.49,87.42,2.91,146.94
2019,9,25,24.69,87.35,3.44,137.44
2019,9,26,25.84,87.43,2.52,139.25
2019,9,27,24.97,87.52,2.24,161.25
2019,9,28,23.79,87.56,2.42,160.62
2019,9,29,24.89,87.48,3.48,208.75
2019,9,30,24.13,87.47,3.84,163.56
2019,10,1,24.62,87.32,5.34,278.5
2019,10,2,18.91,87.23,5.95,313.5
2019,10,3,17.19,87.32,4.98,280.44
2019,10,4,20.32,87.3,1.7,168.69
2019,10,5,21.27,87.22,2.23,230.81
2019,10,6,20.57,87.35,2.82,192.31
2019,10,7,19.09,87.25,3.63,169.75
2019,10,8,18.36,87.23,4.01,43.56
2019,10,9,19.27,87.16,2.98,161.88
2019,10,10,20.02,87.25,1.95,116.75
2019,10,11,18.57,87.49,4.52,185.75
2019,10,12,18.1,87.37,5.25,196.25
2019,10,13,19.66,87.36,6.11,201.56
2019,10,14,19.17,87.25,6.38,255.94
2019,10,15,16.12,87.33,4.26,97.5
2019,10,16,17.73,87.23,3.03,164.5
2019,10,17,18.44,87.23,1.95,180.31
2019,10,18,19.16,87.24,3.45,209.19
2019,10,19,19.49,86.98,6.12,217.88
2019,10,20,19.66,86.8,7.55,216.44
2019,10,21,19.62,86.65,7.2,185.25
2019,10,22,11.24,86.37,5.61,299.56
2019,10,23,8.26,86.75,4.77,324.31
2019,10,24,8.83,87.33,3.98,257.62
2019,10,25,12.51,87.52,2.79,162.5
2019,10,26,14.16,87.43,3.59,266.25
2019,10,27,14.43,87.35,4.15,225.5
2019,10,28,13.62,87.23,3.42,201.88
2019,10,29,15.26,87.3,2.62,218.06
2019,10,30,14.88,87.57,2.95,173.5
2019,10,31,13.83,87.75,4.22,321.31
2019,11,1,14.16,87.62,6.16,340.38
2019,11,2,15.3,87.25,5.19,313.0
2019,11,3,13.98,87.06,6.21,291.12
2019,11,4,15.12,87.13,4.35,280.94
2019,11,5,11.53,86.94,5.85,329.44
2019,11,6,8.09,86.97,6.11,344.12
2019,11,7,9.23,86.9,4.05,302.62
2019,11,8,8.37,87.04,6.42,329.94
2019,11,9,5.59,87.34,3.06,322.56
2019,11,10,6.53,86.96,9.21,312.62
2019,11,11,7.26,86.7,11.7,339.81
2019,11,12,9.08,86.7,8.53,331.75
2019,11,13,8.26,86.92,5.62,318.0
2019,11,14,8.83,86.56,5.09,276.69
2019,11,15,5.38,86.16,5.22,322.56
2019,11,16,1.91,86.52,6.78,332.62
2019,11,17,3.52,87.07,4.16,315.88
2019,11,18,5.98,86.81,6.09,284.69
2019,11,19,5.24,86.87,3.11,248.94
2019,11,20,7.07,86.66,6.27,214.62
2019,11,21,7.44,86.66,4.41,228.5
2019,11,22,9.37,86.5,5.94,232.06
2019,11,23,9.48,86.41,8.7,286.06
2019,11,24,7.26,86.93,6.32,333.12
2019,11,25,7.95,87.18,3.95,323.81
2019,11,26,10.63,87.12,3.0,280.56
2019,11,27,11.16,87.07,3.01,280.81
2019,11,28,11.06,87.21,2.29,187.12
2019,11,29,11.53,87.41,2.46,205.88
2019,11,30,12.24,87.41,2.13,202.62
2019,12,1,9.82,86.82,4.04,236.25
2019,12,2,7.51,86.09,3.01,184.12
2019,12,3,5.35,85.87,3.46,268.38
2019,12,4,7.52,86.35,5.66,284.56
2019,12,5,7.06,86.66,6.29,173.38
2019,12,6,6.76,86.98,4.66,158.5
2019,12,7,6.82,87.24,2.59,208.81
2019,12,8,5.3,87.56,5.39,349.62
2019,12,9,6.93,87.8,5.24,186.75
2019,12,10,8.08,87.77,3.69,166.94
2019,12,11,7.85,87.62,4.27,317.75
2019,12,12,5.49,87.52,5.71,326.69
2019,12,13,6.64,87.43,7.48,324.88
2019,12,14,9.92,87.33,3.13,278.88
2019,12,15,10.62,87.03,5.61,207.0
2019,12,16,8.47,86.4,9.93,188.19
2019,12,17,4.07,85.93,9.47,271.75
2019,12,18,4.06,87.07,6.04,330.62
2019,12,19,5.35,87.33,5.04,229.81
2019,12,20,8.69,87.16,6.18,234.25
2019,12,21,9.33,87.28,4.62,283.19
2019,12,22,9.51,87.69,5.34,327.44
2019,12,23,9.79,87.95,3.76,215.56
2019,12,24,9.38,87.98,3.4,185.25
2019,12,25,8.64,87.8,4.52,215.06
2019,12,26,9.53,87.7,2.76,131.88
2019,12,27,10.56,87.74,2.18,131.75
2019,12,28,8.64,87.79,2.95,73.12
2019,12,29,6.23,87.82,2.67,60.25
2019,12,30,3.98,87.83,3.62,37.94
2019,12,31,4.05,87.96,2.48,82.75
2020,1,1,5.69,88.09,2.68,188.44
2020,1,2,7.01,88.06,2.16,212.88
2020,1,3,6.28,88.1,2.26,231.0
2020,1,4,5.01,87.9,2.48,125.12
2020,1,5,5.67,87.69,2.08,92.12
2020,1,6,4.8,87.65,2.71,132.69
2020,1,7,3.8,87.8,2.92,71.94
2020,1,8,4.51,87.71,2.92,35.5
2020,1,9,2.41,87.49,3.4,18.12
2020,1,10,3.85,87.41,4.59,320.88
2020,1,11,3.17,87.47,5.72,93.0
2020,1,12,3.17,87.71,3.12,33.25
2020,1,13,1.64,87.62,2.95,202.62
2020,1,14,3.95,87.52,2.62,239.5
2020,1,15,3.89,87.67,3.27,188.88
2020,1,16,4.65,87.78,2.19,176.56
2020,1,17,4.22,88.14,3.88,164.12
2020,1,18,7.04,88.05,2.88,210.31
2020,1,19,5.32,86.92,5.7,295.5
2020,1,20,1.1,86.06,5.42,112.25
2020,1,21,2.89,86.41,2.91,238.5
2020,1,22,2.76,86.69,3.82,202.62
2020,1,23,3.59,87.04,5.38,197.62
2020,1,24,4.07,87.24,5.06,203.88
2020,1,25,5.74,87.19,6.15,225.25
2020,1,26,3.56,87.48,4.02,313.19
2020,1,27,4.63,87.59,2.8,223.06
2020,1,28,6.33,87.66,2.19,249.0
2020,1,29,9.33,87.73,2.2,241.38
