YEAR,MO,DY,T2M_MAX,WS10M,WS50M
2015,12,21,16.0,2.8,4.23
2015,12,22,15.22,3.4,5.02
2015,12,23,12.14,4.01,6.3
2015,12,24,9.39,3.01,4.54
2015,12,25,13.55,2.58,3.73
2015,12,26,13.93,2.5,3.81
2015,12,27,12.45,4.91,7.56
2015,12,28,11.33,4.55,6.84
2015,12,29,15.12,2.3,3.2
2015,12,30,15.94,2.66,3.99
2015,12,31,15.25,2.76,3.88
2016,1,1,17.24,5.19,8.27
2016,1,2,18.47,3.6,5.76
2016,1,3,18.35,3.99,6.18
2016,1,4,19.05,4.8,7.86
2016,1,5,12.21,5.85,8.24
2016,1,6,9.48,6.66,8.56
2016,1,7,17.15,5.07,8.36
2016,1,8,16.3,6.01,9.08
2016,1,9,13.4,5.2,7.29
2016,1,10,16.73,4.73,6.81
2016,1,11,18.08,3.98,6.23
2016,1,12,16.2,3.04,4.39
2016,1,13,16.76,4.09,6.11
2016,1,14,16.73,4.08,6.08
2016,1,15,15.3,6.51,8.62
2016,1,16,9.29,6.59,8.52
2016,1,17,12.34,4.75,6.77
2016,1,18,15.13,4.62,6.94
2016,1,19,14.81,2.83,3.77
2016,1,20,15.01,3.56,5.45
2016,1,21,12.23,4.52,6.97
2016,1,22,14.31,3.11,4.16
2016,1,23,16.26,3.7,5.44
2016,1,24,16.41,3.75,5.88
2016,1,25,14.99,4.76,7.23
2016,1,26,13.83,4.52,7.13
2016,1,27,10.92,4.93,7.59
2016,1,28,13.75,3.16,4.48
2016,1,29,14.47,3.89,6.08
2016,1,30,10.08,4.42,6.28
2016,1,31,11.7,5.33,7.03
2016,2,1,15.42,2.91,4.22
2016,2,2,16.9,2.9,4.25
2016,2,3,17.35,3.94,6.46
2016,2,4,15.83,3.76,5.38
2016,2,5,15.15,5.09,7.61
2016,2,6,14.58,5.2,7.51
2016,2,7,16.77,6.73,9.82
2016,2,8,18.22,4.91,6.39
2016,2,9,20.24,4.79,7.66
2016,2,10,17.98,5.16,7.31
2016,2,11,18.08,3.92,5.82
2016,2,12,20.23,4.72,6.6
2016,2,13,20.41,5.3,8.06
2016,2,14,16.64,10.62,13.48
2016,2,15,5.46,10.52,13.2
2016,2,16,4.7,4.09,5.31
2016,2,17,7.74,2.84,3.8
2016,2,18,12.1,6.53,9.66
2016,2,19,12.61,5.25,7.9
2016,2,20,13.65,6.89,10.59
2016,2,21,13.84,9.5,12.72
2016,2,22,17.6,6.98,9.33
2016,2,23,14.49,5.98,7.95
2016,2,24,17.88,3.78,5.18
2016,2,25,13.55,5.7,8.41
2016,2,26,17.03,5.18,7.27
2016,2,27,7.49,9.09,11.95
2016,2,28,6.06,10.85,13.86
2016,2,29,7.75,6.0,8.6
2016,3,1,13.85,5.0,6.67
2016,3,2,18.69,4.34,6.45
2016,3,3,18.61,4.86,7.37
2016,3,4,20.8,3.87,5.61
2016,3,5,14.58,6.58,8.88
2016,3,6,10.41,7.47,9.67
2016,3,7,12.77,6.02,7.91
2016,3,8,8.26,7.96,10.38
2016,3,9,12.23,4.16,6.42
2016,3,10,10.48,9.11,12.05
2016,3,11,8.49,4.9,6.76
2016,3,12,11.54,2.85,3.86
2016,3,13,16.09,4.17,5.66
2016,3,14,18.22,3.98,5.64
2016,3,15,18.35,4.28,6.69
2016,3,16,17.1,4.38,6.17
2016,3,17,19.47,2.84,3.98
2016,3,18,22.19,4.37,5.74
2016,3,19,22.25,2.77,3.92
2016,3,20,19.4,4.91,6.18
2016,3,21,17.72,6.39,7.56
2016,3,22,8.52,7.43,9.55
2016,3,23,13.08,5.3,7.13
2016,3,24,13.83,5.98,8.03
2016,3,25,16.78,5.3,6.7
2016,3,26,21.72,2.83,3.81
2016,3,27,18.19,2.13,3.01
2016,3,28,22.94,2.02,2.44
2016,3,29,23.51,4.89,7.12
2016,3,30,24.5,6.51,10.2
2016,3,31,20.28,5.92,8.09
2016,4,1,14.44,9.03,11.2
2016,4,2,20.68,3.99,6.21
2016,4,3,21.52,5.51,8.3
2016,4,4,21.53,3.54,4.64
2016,4,5,14.21,8.8,11.02
2016,4,6,12.86,11.27,13.66
2016,4,7,17.74,6.14,7.88
2016,4,8,18.98,5.73,7.48
2016,4,9,18.28,3.22,5.12
2016,4,10,23.14,6.93,9.95
2016,4,11,26.19,5.78,8.05
2016,4,12,25.98,4.16,6.03
2016,4,13,21.6,4.19,6.03
2016,4,14,26.66,5.51,8.34
2016,4,15,25.62,5.58,8.06
2016,4,16,24.36,4.47,5.86
2016,4,17,25.76,3.49,4.95
2016,4,18,28.41,5.05,6.59
2016,4,19,28.08,5.09,7.05
2016,4,20,18.26,4.89,6.05
2016,4,21,23.79,3.43,4.66
2016,4,22,26.62,3.23,4.56
2016,4,23,27.48,3.78,5.38
2016,4,24,24.55,5.3,6.7
2016,4,25,27.16,3.86,5.75
2016,4,26,27.12,3.19,4.15
2016,4,27,30.62,3.6,5.14
2016,4,28,25.86,5.7,7.27
2016,4,29,27.33,4.78,6.48
2016,4,30,24.17,6.23,7.57
2016,5,1,24.06,5.63,7.2
2016,5,2,27.55,4.1,5.29
2016,5,3,27.44,5.74,7.55
2016,5,4,24.38,5.94,7.42
2016,5,5,23.23,6.26,8.29
2016,5,6,24.22,4.3,5.01
2016,5,7,22.66,4.45,6.28
2016,5,8,23.46,8.34,11.22
2016,5,9,24.58,8.51,11.38
2016,5,10,23.95,10.62,13.84
2016,5,11,22.47,5.35,6.97
2016,5,12,22.65,4.49,5.95
2016,5,13,18.39,7.2,8.85
2016,5,14,20.0,4.35,6.16
2016,5,15,25.6,4.99,6.62
2016,5,16,27.34,3.72,5.35
2016,5,17,23.98,4.14,5.84
2016,5,18,27.45,6.39,8.05
2016,5,19,25.21,6.94,8.77
2016,5,20,26.51,3.26,4.88
2016,5,21,29.77,3.63,5.16
2016,5,22,30.25,4.32,6.45
2016,5,23,32.0,3.48,4.87
2016,5,24,33.63,6.22,8.7
2016,5,25,33.51,8.74,12.16
2016,5,26,33.84,8.59,12.25
2016,5,27,33.99,6.95,9.84
2016,5,28,30.93,9.66,12.17
2016,5,29,26.69,4.57,5.88
2016,5,30,30.69,5.11,6.38
2016,5,31,28.04,6.44,7.84
2016,6,1,30.91,3.64,4.91
2016,6,2,33.09,5.17,7.55
2016,6,3,34.05,5.09,6.55
2016,6,4,27.77,7.38,8.98
2016,6,5,30.12,4.3,6.32
2016,6,6,33.07,3.2,5.14
2016,6,7,34.24,3.9,5.53
2016,6,8,35.15,2.7,4.06
2016,6,9,35.98,2.72,4.28
2016,6,10,36.82,3.88,5.25
2016,6,11,36.19,4.54,5.9
2016,6,12,36.94,4.9,6.14
2016,6,13,35.53,4.33,6.23
2016,6,14,35.96,3.37,4.99
2016,6,15,31.58,6.67,8.14
2016,6,16,23.9,7.72,8.88
2016,6,17,29.51,4.26,5.36
2016,6,18,30.83,5.08,6.25
2016,6,19,29.33,5.45,6.91
2016,6,20,28.53,4.44,6.14
2016,6,21,30.96,2.38,3.79
2016,6,22,32.48,3.49,4.79
2016,6,23,35.33,4.41,6.23
2016,6,24,36.49,3.36,4.93
2016,6,25,35.9,3.19,4.41
2016,6,26,34.82,6.66,8.46
2016,6,27,35.13,6.91,9.06
2016,6,28,35.92,7.91,10.7
2016,6,29,33.86,3.65,4.52
2016,6,30,33.87,4.53,5.67
2016,7,1,36.71,4.28,5.88
2016,7,2,37.3,6.35,9.12
2016,7,3,37.4,7.34,10.62
2016,7,4,37.1,7.12,10.05
2016,7,5,37.95,4.53,5.95
2016,7,6,38.63,5.57,7.5
2016,7,7,36.58,4.66,6.77
2016,7,8,38.21,4.59,6.8
2016,7,9,37.55,7.73,10.67
2016,7,10,38.01,5.64,7.8
2016,7,11,37.53,3.71,5.09
2016,7,12,38.62,3.47,5.1
2016,7,13,38.7,4.04,4.92
2016,7,14,37.66,4.51,5.73
2016,7,15,37.85,3.64,4.96
2016,7,16,37.89,3.62,5.04
2016,7,17,36.55,1.84,2.59
2016,7,18,35.84,4.65,5.78
2016,7,19,36.28,2.48,3.56
2016,7,20,37.17,4.43,6.52
2016,7,21,37.67,1.86,2.95
2016,7,22,37.24,3.88,5.3
2016,7,23,37.14,4.52,5.66
2016,7,24,37.85,4.49,6.12
2016,7,25,36.2,4.18,5.95
2016,7,26,35.37,4.09,5.57
2016,7,27,35.04,3.4,4.02
2016,7,28,35.87,3.12,3.98
2016,7,29,36.42,5.34,6.89
2016,7,30,37.58,4.62,6.14
2016,7,31,37.93,4.64,6.02
2016,8,1,35.09,5.72,6.76
2016,8,2,33.08,4.43,5.84
2016,8,3,34.68,2.34,3.23
2016,8,4,36.62,4.05,5.93
2016,8,5,34.52,4.7,6.94
2016,8,6,33.69,4.92,6.93
2016,8,7,33.08,4.88,6.77
2016,8,8,35.34,3.44,4.74
2016,8,9,36.47,5.02,6.39
2016,8,10,33.98,4.55,5.7
2016,8,11,32.34,3.92,5.23
2016,8,12,32.48,4.45,5.77
2016,8,13,32.8,3.25,4.77
2016,8,14,33.61,3.16,4.39
2016,8,15,34.74,4.18,5.68
2016,8,16,31.44,3.27,3.87
2016,8,17,34.3,4.23,5.33
2016,8,18,35.37,2.88,3.93
2016,8,19,35.89,3.25,4.5
2016,8,20,36.36,4.57,5.72
2016,8,21,34.87,3.76,5.21
2016,8,22,33.85,4.61,6.48
2016,8,23,33.38,3.69,5.48
2016,8,24,34.45,2.24,3.73
2016,8,25,33.99,3.42,4.51
2016,8,26,34.98,3.29,4.54
2016,8,27,31.76,4.53,6.1
2016,8,28,34.48,3.32,4.83
2016,8,29,35.24,3.38,4.73
2016,8,30,32.73,2.79,3.85
2016,8,31,33.9,3.05,3.74
2016,9,1,31.32,1.98,2.55
2016,9,2,32.99,3.29,4.36
2016,9,3,34.65,3.1,4.34
2016,9,4,35.5,2.79,4.17
2016,9,5,35.16,4.45,6.81
2016,9,6,35.16,4.47,6.59
2016,9,7,35.61,4.08,5.66
2016,9,8,33.98,2.86,4.07
2016,9,9,34.51,3.12,4.22
2016,9,10,34.82,3.24,4.27
2016,9,11,32.39,3.73,4.38
2016,9,12,32.8,4.91,6.38
2016,9,13,33.15,5.67,7.23
2016,9,14,27.4,5.07,5.97
2016,9,15,27.9,5.45,6.48
2016,9,16,27.54,4.88,6.39
2016,9,17,32.29,2.98,4.34
2016,9,18,31.23,4.13,5.32
2016,9,19,24.71,4.31,5.42
2016,9,20,24.52,3.55,4.8
2016,9,21,28.94,3.29,5.18
2016,9,22,28.12,6.65,8.91
2016,9,23,29.41,4.05,5.54
2016,9,24,30.62,3.09,4.53
2016,9,25,29.1,3.62,5.4
2016,9,26,27.35,3.75,5.41
2016,9,27,22.09,2.48,3.28
2016,9,28,22.8,4.25,5.84
2016,9,29,15.56,4.79,6.33
2016,9,30,22.06,3.27,4.59
2016,10,1,24.62,2.72,3.95
2016,10,2,26.76,2.05,2.95
2016,10,3,27.2,3.19,4.95
2016,10,4,26.23,2.18,3.16
2016,10,5,27.8,2.04,2.96
2016,10,6,28.19,1.68,2.12
2016,10,7,28.1,2.59,3.57
2016,10,8,27.37,3.16,4.27
2016,10,9,26.59,3.66,5.36
2016,10,10,26.92,3.0,4.91
2016,10,11,27.86,2.98,4.26
2016,10,12,26.42,3.31,5.02
2016,10,13,18.69,4.39,6.04
2016,10,14,20.02,3.05,4.39
2016,10,15,23.64,4.0,6.1
2016,10,16,25.18,3.73,5.3
2016,10,17,24.82,2.47,3.66
2016,10,18,25.98,1.65,2.38
2016,10,19,26.65,3.51,4.84
2016,10,20,24.42,4.09,5.84
2016,10,21,23.81,3.12,4.3
2016,10,22,25.79,7.23,10.27
2016,10,23,23.92,7.55,10.29
2016,10,24,26.45,10.59,13.65
2016,10,25,23.47,6.64,8.77
2016,10,26,27.03,6.7,9.88
2016,10,27,25.27,3.33,5.12
2016,10,28,24.83,4.84,7.46
2016,10,29,20.14,3.79,5.55
2016,10,30,21.08,2.94,4.0
2016,10,31,22.05,2.56,3.65
2016,11,1,23.59,3.67,5.35
2016,11,2,21.84,1.46,2.06
2016,11,3,21.55,2.73,3.98
2016,11,4,19.47,6.87,9.78
2016,11,5,18.9,6.73,9.22
2016,11,6,18.7,4.3,6.58
2016,11,7,10.96,5.23,6.77
2016,11,8,9.28,6.82,9.21
2016,11,9,16.78,3.8,5.55
2016,11,10,14.87,3.23,4.91
2016,11,11,15.3,2.95,4.16
2016,11,12,15.81,2.23,3.09
2016,11,13,15.27,2.71,3.66
2016,11,14,17.97,2.8,4.4
2016,11,15,12.92,5.3,6.71
2016,11,16,13.2,4.59,6.18
2016,11,17,14.62,3.54,4.53
2016,11,18,16.37,2.55,3.34
2016,11,19,17.22,1.92,2.48
2016,11,20,17.68,2.86,4.22
2016,11,21,18.18,5.51,8.91
2016,11,22,15.74,9.7,12.84
2016,11,23,11.9,4.82,6.42
2016,11,24,11.12,3.27,4.4
2016,11,25,13.87,4.71,6.62
2016,11,26,13.85,6.9,9.36
2016,11,27,14.0,4.49,6.12
2016,11,28,10.26,4.27,5.98
2016,11,29,13.94,3.6,5.1
2016,11,30,11.33,6.09,8.91
2016,12,1,14.41,4.88,7.72
2016,12,2,14.37,5.96,8.57
2016,12,3,14.28,7.0,9.03
2016,12,4,12.73,5.35,7.48
2016,12,5,13.78,2.4,3.42
2016,12,6,11.84,5.73,7.71
2016,12,7,12.26,6.05,7.64
2016,12,8,11.55,5.21,7.03
2016,12,9,13.77,3.35,5.04
2016,12,10,13.94,2.27,3.21
2016,12,11,13.2,2.02,2.91
2016,12,12,13.7,2.04,2.79
2016,12,13,12.44,1.78,2.47
2016,12,14,12.57,1.66,2.2
2016,12,15,6.83,4.56,6.68
2016,12,16,9.05,3.91,4.87
2016,12,17,1.26,4.42,6.41
2016,12,18,4.39,5.8,8.57
2016,12,19,5.99,5.3,7.91
2016,12,20,8.15,4.84,7.27
2016,12,21,8.4,4.69,6.21
2016,12,22,8.77,4.36,5.89
2016,12,23,10.74,3.71,5.05
2016,12,24,10.8,2.86,3.95
2016,12,25,10.84,2.63,3.55
2016,12,26,10.79,2.84,3.84
2016,12,27,11.23,1.69,2.27
2016,12,28,11.17,2.61,3.94
2016,12,29,8.04,2.53,3.5
2016,12,30,10.08,2.08,2.84
2016,12,31,9.98,3.02,4.32
2017,1,1,9.59,3.95,6.26
2017,1,2,6.96,6.16,9.51
2017,1,3,13.99,3.63,5.73
2017,1,4,13.65,3.16,4.55
2017,1,5,12.16,3.4,4.88
2017,1,6,12.27,1.54,2.05
2017,1,7,12.23,2.88,4.0
2017,1,8,11.77,3.54,5.08
2017,1,9,10.94,4.2,6.27
2017,1,10,9.95,6.68,8.91
2017,1,11,6.65,11.56,14.41
2017,1,12,9.72,3.11,4.12
2017,1,13,13.76,5.52,8.66
2017,1,14,9.08,5.7,7.8
2017,1,15,5.65,4.59,6.3
2017,1,16,8.36,4.04,5.91
2017,1,17,10.2,6.66,10.05
2017,1,18,9.04,4.52,6.3
2017,1,19,8.69,3.5,4.53
2017,1,20,2.08,7.51,9.84
2017,1,21,4.08,5.32,7.52
2017,1,22,4.16,8.14,10.77
2017,1,23,4.76,5.27,7.34
2017,1,24,5.53,5.8,8.12
2017,1,25,9.37,3.71,6.06
2017,1,26,9.81,7.35,10.74
2017,1,27,11.18,6.98,9.81
2017,1,28,9.12,7.11,9.89
2017,1,29,14.69,2.07,2.93
2017,1,30,15.68,2.6,3.99
2017,1,31,11.44,6.09,9.48
2017,2,1,12.95,2.42,3.74
2017,2,2,13.69,3.03,4.46
2017,2,3,15.33,3.32,4.9
2017,2,4,15.76,3.62,5.4
2017,2,5,15.12,6.59,8.97
2017,2,6,14.53,6.83,9.54
2017,2,7,14.98,5.2,8.3
2017,2,8,12.83,5.79,8.77
2017,2,9,15.92,3.62,5.62
2017,2,10,12.51,8.62,11.75
2017,2,11,12.58,9.48,12.3
2017,2,12,14.57,11.07,14.2
2017,2,13,14.53,6.07,8.61
2017,2,14,14.79,3.43,5.02
2017,2,15,14.62,3.38,4.83
2017,2,16,14.83,2.75,4.23
2017,2,17,15.65,2.55,3.48
2017,2,18,16.98,2.42,3.17
2017,2,19,14.26,4.59,6.03
2017,2,20,16.73,7.94,10.26
2017,2,21,16.34,7.39,10.44
2017,2,22,15.67,8.98,12.43
2017,2,23,14.44,4.15,6.27
2017,2,24,11.66,3.08,4.44
2017,2,25,12.77,4.49,5.88
2017,2,26,16.12,2.38,3.11
2017,2,27,19.07,3.24,4.58
2017,2,28,19.42,2.92,4.28
2017,3,1,19.74,4.73,6.98
2017,3,2,20.53,3.3,4.8
2017,3,3,19.8,6.46,8.81
2017,3,4,15.79,4.44,6.06
2017,3,5,15.94,5.8,8.02
2017,3,6,19.55,3.92,5.82
2017,3,7,20.88,3.98,5.99
2017,3,8,21.57,2.86,4.17
2017,3,9,21.68,3.03,4.91
2017,3,10,22.05,1.38,1.84
2017,3,11,22.67,1.98,2.82
2017,3,12,21.66,4.53,6.68
2017,3,13,11.91,5.77,7.45
2017,3,14,17.15,5.24,6.55
2017,3,15,17.8,1.61,2.31
2017,3,16,17.17,5.19,7.77
2017,3,17,14.35,6.28,8.52
2017,3,18,14.34,3.88,5.67
2017,3,19,12.87,3.05,4.2
2017,3,20,15.83,5.66,7.96
2017,3,21,18.3,5.84,8.23
2017,3,22,18.97,3.57,4.6
2017,3,23,14.74,5.47,6.55
2017,3,24,8.76,5.98,7.48
2017,3,25,16.45,5.02,7.12
2017,3,26,19.8,6.2,9.33
2017,3,27,18.34,4.28,6.45
2017,3,28,19.03,5.5,7.88
2017,3,29,20.76,2.32,3.56
2017,3,30,22.02,4.43,6.58
2017,3,31,23.75,5.71,8.58
2017,4,1,20.81,5.41,7.76
2017,4,2,23.4,3.51,5.27
2017,4,3,21.48,3.42,4.85
2017,4,4,23.62,2.81,3.98
2017,4,5,22.25,4.68,6.64
2017,4,6,19.8,5.49,6.86
2017,4,7,16.64,6.69,8.74
2017,4,8,17.21,4.45,5.88
2017,4,9,22.19,2.73,4.02
2017,4,10,22.48,5.3,7.69
2017,4,11,21.71,5.15,7.57
2017,4,12,21.58,3.52,4.83
2017,4,13,23.73,2.66,3.59
2017,4,14,25.83,3.9,5.16
2017,4,15,27.73,3.15,4.5
2017,4,16,27.08,2.47,3.86
2017,4,17,28.51,4.61,6.54
2017,4,18,29.36,4.23,5.89
2017,4,19,29.64,4.7,6.1
2017,4,20,26.48,3.56,5.01
2017,4,21,23.04,3.52,4.74
2017,4,22,19.3,5.45,7.1
2017,4,23,22.63,2.62,3.79
2017,4,24,21.01,2.6,3.84
2017,4,25,22.73,3.45,4.87
2017,4,26,27.17,5.09,6.85
2017,4,27,26.26,3.27,4.78
2017,4,28,23.42,5.36,6.7
2017,4,29,24.21,4.02,5.11
2017,4,30,22.63,4.51,5.99
2017,5,1,23.78,4.44,5.89
2017,5,2,25.73,2.98,4.34
2017,5,3,25.38,3.72,4.88
2017,5,4,28.3,6.48,9.29
2017,5,5,30.2,7.8,10.43
2017,5,6,26.9,4.41,5.8
2017,5,7,30.9,4.02,5.51
2017,5,8,29.58,3.54,5.27
2017,5,9,31.79,4.27,5.77
2017,5,10,30.49,4.32,5.99
2017,5,11,28.48,4.5,6.08
2017,5,12,24.33,4.8,6.14
2017,5,13,24.94,4.98,6.46
2017,5,14,27.08,5.67,7.39
2017,5,15,29.4,4.11,6.01
2017,5,16,30.94,3.94,5.73
2017,5,17,31.34,3.11,4.25
2017,5,18,32.09,5.1,6.84
2017,5,19,30.09,4.88,6.38
2017,5,20,30.24,3.77,4.78
2017,5,21,26.81,2.92,4.05
2017,5,22,29.9,4.03,5.62
2017,5,23,27.62,4.67,6.58
2017,5,24,31.04,5.89,8.35
2017,5,25,31.91,6.96,9.45
2017,5,26,32.32,2.91,3.98
2017,5,27,33.69,2.33,3.35
2017,5,28,33.44,3.14,4.33
2017,5,29,28.41,6.85,7.78
2017,5,30,29.41,4.9,6.25
2017,5,31,28.79,3.83,5.77
2017,6,1,31.15,3.22,4.88
2017,6,2,31.77,2.03,3.1
2017,6,3,25.2,2.13,2.95
2017,6,4,30.01,3.81,4.76
2017,6,5,26.71,6.16,8.07
2017,6,6,31.51,2.97,4.16
2017,6,7,33.59,4.46,6.37
2017,6,8,30.37,5.2,7.28
2017,6,9,33.6,4.1,5.85
2017,6,10,34.88,5.23,6.57
2017,6,11,33.75,5.49,7.16
2017,6,12,33.98,4.09,5.52
2017,6,13,33.69,3.94,5.41
2017,6,14,35.48,3.62,5.28
2017,6,15,33.99,3.07,4.34
2017,6,16,33.94,3.17,3.86
2017,6,17,33.28,3.45,4.59
2017,6,18,33.26,2.42,3.38
2017,6,19,32.45,2.72,3.9
2017,6,20,34.39,3.23,4.62
2017,6,21,34.52,4.25,5.9
2017,6,22,34.76,4.05,5.57
2017,6,23,33.25,5.2,7.17
2017,6,24,33.72,4.2,5.95
2017,6,25,34.84,4.39,6.59
2017,6,26,35.93,3.93,5.3
2017,6,27,36.84,7.05,9.06
2017,6,28,34.68,5.25,6.69
2017,6,29,34.27,4.93,5.98
2017,6,30,25.9,7.77,9.23
2017,7,1,28.8,4.83,6.26
2017,7,2,32.6,3.98,5.31
2017,7,3,33.24,4.8,7.0
2017,7,4,34.04,4.91,7.16
2017,7,5,34.22,5.04,7.23
2017,7,6,33.76,5.27,7.67
2017,7,7,36.37,6.38,8.47
2017,7,8,37.6,4.03,5.16
2017,7,9,37.19,3.99,5.37
2017,7,10,36.52,4.97,6.82
2017,7,11,36.97,5.34,7.95
2017,7,12,36.15,4.52,6.66
2017,7,13,36.78,4.73,6.46
2017,7,14,37.65,2.95,4.38
2017,7,15,38.04,4.05,6.11
2017,7,16,38.08,4.07,5.69
2017,7,17,37.43,3.31,4.57
2017,7,18,34.9,6.31,8.3
2017,7,19,36.98,6.35,8.5
2017,7,20,38.44,5.45,6.79
2017,7,21,38.19,5.74,7.63
2017,7,22,38.43,5.48,7.52
2017,7,23,38.36,6.18,8.73
2017,7,24,38.3,4.38,5.91
2017,7,25,36.83,3.59,5.33
2017,7,26,36.58,3.77,5.3
2017,7,27,38.92,3.8,5.44
2017,7,28,39.57,3.73,4.85
2017,7,29,39.43,3.3,4.37
2017,7,30,38.44,5.6,7.63
2017,7,31,37.26,7.52,10.37
2017,8,1,38.31,6.97,9.77
2017,8,2,37.28,6.46,9.0
2017,8,3,37.15,2.88,4.16
2017,8,4,37.67,3.15,4.45
2017,8,5,37.45,4.03,5.83
2017,8,6,36.92,3.88,5.59
2017,8,7,36.9,2.93,4.32
2017,8,8,37.65,3.16,4.52
2017,8,9,36.98,4.2,5.5
2017,8,10,36.23,3.74,4.74
2017,8,11,36.71,4.37,5.33
2017,8,12,33.9,2.6,3.83
2017,8,13,35.76,2.91,4.12
2017,8,14,35.17,4.4,5.67
2017,8,15,38.44,4.09,5.58
2017,8,16,38.65,3.97,5.24
2017,8,17,37.38,4.41,6.06
2017,8,18,37.02,2.89,4.41
2017,8,19,37.51,1.38,1.73
2017,8,20,37.62,3.39,4.61
2017,8,21,36.4,3.84,5.47
2017,8,22,35.01,4.59,6.44
2017,8,23,35.45,4.0,5.62
2017,8,24,34.46,3.88,5.15
2017,8,25,34.57,2.72,3.8
2017,8,26,31.87,4.89,6.22
2017,8,27,34.11,3.88,4.92
2017,8,28,30.33,2.9,4.58
2017,8,29,33.56,7.84,10.77
2017,8,30,31.16,5.67,8.23
2017,8,31,33.98,6.62,8.62
2017,9,1,35.31,4.72,6.61
2017,9,2,34.79,4.57,6.48
2017,9,3,35.58,4.2,5.88
2017,9,4,32.94,4.54,5.92
2017,9,5,29.87,4.73,6.76
2017,9,6,30.94,2.49,4.05
2017,9,7,33.41,4.12,5.48
2017,9,8,33.26,3.34,4.79
2017,9,9,33.3,4.61,5.7
2017,9,10,25.22,7.38,9.11
2017,9,11,31.45,4.22,6.23
2017,9,12,32.57,3.48,5.16
2017,9,13,34.91,2.99,4.31
2017,9,14,32.85,4.2,5.48
2017,9,15,31.86,3.73,4.96
2017,9,16,29.87,4.1,5.58
2017,9,17,32.48,4.06,5.8
2017,9,18,28.51,5.33,7.49
2017,9,19,28.23,3.86,5.83
2017,9,20,29.3,2.78,4.17
2017,9,21,29.19,4.41,6.82
2017,9,22,27.73,4.74,6.52
2017,9,23,28.78,4.28,5.7
2017,9,24,30.35,3.32,4.73
2017,9,25,29.47,4.0,5.5
2017,9,26,27.15,3.23,4.59
2017,9,27,23.97,2.8,4.03
2017,9,28,22.88,2.13,2.82
2017,9,29,23.05,2.35,3.08
2017,9,30,24.12,2.09,2.7
2017,10,1,25.09,1.89,2.65
2017,10,2,25.45,4.28,6.14
2017,10,3,23.83,4.43,6.35
2017,10,4,22.92,2.8,4.26
2017,10,5,24.94,3.33,5.01
2017,10,6,26.4,4.53,6.8
2017,10,7,25.76,2.43,3.36
2017,10,8,27.1,2.62,3.45
2017,10,9,26.95,2.84,4.08
2017,10,10,26.78,2.62,3.69
2017,10,11,27.46,2.69,3.97
2017,10,12,23.84,3.88,5.67
2017,10,13,25.8,3.3,4.41
2017,10,14,25.67,3.55,5.1
2017,10,15,23.24,2.42,3.72
2017,10,16,22.73,2.73,4.18
2017,10,17,23.49,2.82,4.12
2017,10,18,19.01,3.79,5.09
2017,10,19,19.63,4.95,6.84
2017,10,20,20.08,5.84,7.64
2017,10,21,23.42,2.23,3.02
2017,10,22,23.98,2.21,3.27
2017,10,23,24.25,2.82,4.26
2017,10,24,23.47,2.84,4.42
2017,10,25,23.16,2.22,3.21
2017,10,26,22.69,2.73,3.89
2017,10,27,22.02,2.15,3.08
2017,10,28,23.33,3.03,4.29
2017,10,29,24.24,3.04,4.55
2017,10,30,23.65,4.03,6.2
2017,10,31,24.06,4.05,6.0
2017,11,1,23.51,4.38,6.51
2017,11,2,23.18,5.09,7.85
2017,11,3,23.0,7.51,11.23
2017,11,4,22.76,5.95,8.42
2017,11,5,18.69,4.36,6.4
2017,11,6,21.33,3.16,4.55
2017,11,7,22.05,3.09,4.28
2017,11,8,23.3,4.06,5.74
2017,11,9,16.61,3.42,4.84
2017,11,10,9.42,7.89,9.82
2017,11,11,13.31,3.92,4.76
2017,11,12,18.08,3.57,4.95
2017,11,13,16.37,6.37,9.33
2017,11,14,15.43,3.7,5.66
2017,11,15,18.41,3.3,4.91
2017,11,16,18.98,4.09,6.42
2017,11,17,17.97,2.01,2.7
2017,11,18,18.39,2.51,3.38
2017,11,19,18.39,1.95,2.61
2017,11,20,17.98,1.98,2.68
2017,11,21,16.41,2.32,3.34
2017,11,22,16.19,3.81,5.72
2017,11,23,16.19,2.6,3.45
2017,11,24,18.13,2.41,3.52
2017,11,25,19.55,3.14,4.79
2017,11,26,20.7,2.94,4.48
2017,11,27,19.52,3.01,4.3
2017,11,28,20.06,3.86,5.73
2017,11,29,18.9,6.24,9.41
2017,11,30,14.01,6.77,9.19
2017,12,1,8.97,5.79,7.62
2017,12,2,9.17,4.45,6.52
2017,12,3,10.68,2.59,4.02
2017,12,4,10.57,2.5,3.58
2017,12,5,9.26,2.7,3.95
2017,12,6,8.4,2.77,3.8
2017,12,7,8.74,2.53,3.55
2017,12,8,11.51,2.23,3.18
2017,12,9,13.76,4.98,7.63
2017,12,10,15.19,4.41,6.54
2017,12,11,14.47,6.71,9.27
2017,12,12,4.52,4.81,5.98
2017,12,13,13.08,3.34,4.03
2017,12,14,14.42,2.58,3.4
2017,12,15,13.18,4.03,5.89
2017,12,16,12.63,4.47,6.36
2017,12,17,8.57,4.05,5.78
2017,12,18,7.04,3.1,4.2
2017,12,19,7.05,5.73,7.37
2017,12,20,7.93,6.17,8.01
2017,12,21,7.81,7.76,9.6
2017,12,22,7.83,4.83,6.23
2017,12,23,11.75,1.98,2.73
2017,12,24,10.69,3.89,5.92
